audio_file,folder,filename,lyrics,lyrics_file,word_count
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074373.mp3,074,074373.mp3,So these are the days we joyfully believe. So these are the days we joyfully believe.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074373.txt,16
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074374.mp3,074,074374.mp3,"His love and his gospel is peace. Oh, chains shall he break, for the slay this our brother, and in his name all oppression shall cease. Sweet hymns of choice.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074374.txt,30
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074375.mp3,074,074375.mp3,This reminds me of her when she is just yeah I know that. It's like one person is a great person I've always been though that sweatshirt and what she does many times,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074375.txt,33
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074376.mp3,074,074376.mp3,"And he howe, will he know he comes upon just what he's saying.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074376.txt,13
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074377.mp3,074,074377.mp3,"I was ringing, died as ringing Christ the baby's Lord of all Christ the baby's Lord of all Flags were sleeping, shepherds keeping, bitch until the morning moon saw the glow",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074377.txt,31
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074378.mp3,074,074378.mp3,"Sing we joyous soul together Follow, la, la, la, la, la, la, la Heal us of the wind and wind Follow, la, la, la, la, la, la, la",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074378.txt,28
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074380.mp3,074,074380.mp3,Jesus even my dog got a present for his please but it looks like Santa Claus That's forgotten about me because he forgot me He forgot me Yeah he forgot me He forgot me Yeah he forgot me He forgot me Well he forgot me Well Santa Claus He forgot about me He forgot about me,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074380.txt,56
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074381.mp3,074,074381.mp3,I,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074381.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074382.mp3,074,074382.mp3,"So I'll ask for the clouds, so let it snow, let it snow, let it snow, let it snow, let it snow, let it snow Please turn off lights and the tree covers on a freight their way to Bright for me",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074382.txt,42
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074383.mp3,074,074383.mp3,Hey I just drank on the way I soak up and alcohol And while the new day does it feels like my head explodes And the world is ridin' with two fires I have a box in me I have a box in me I have a box in me,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074383.txt,50
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074384.mp3,074,074384.mp3,"Alright! Jingle bells! Oh, the wave! Jingle bells! Taking that again!",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074384.txt,11
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074385.mp3,074,074385.mp3,"So bring him in, since gold and murder, Comped and King to all hail. The King of King Salvation.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074385.txt,19
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074386.mp3,074,074386.mp3,All I want for Christmas is a number 10's to say,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074386.txt,11
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074387.mp3,074,074387.mp3,ah,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074387.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074388.mp3,074,074388.mp3,"Go to Boom star one, the star of night Starve for your beauty by Westward lady, still proceeding Got a some type of a line",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074388.txt,25
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074389.mp3,074,074389.mp3,"But if all is her soul Hacen now, good folk of the village Hacen now, the Christ child to see You will find him",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074389.txt,24
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074390.mp3,074,074390.mp3,"Gloria, Gloria, Gloria, Gloria",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074390.txt,4
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074391.mp3,074,074391.mp3,"Go to the light We just, we just In the air you will Shall come to the old memories right here",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074391.txt,21
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074392.mp3,074,074392.mp3,"Songs in glory, joy to the world, the savior rates, let man, their songs in glory, let every heart prepare him room, let us sing.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074392.txt,25
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074393.mp3,074,074393.mp3,"Slowing, slow, slow, slow, slow, slow, slow, slow, slow, slow slow, slow, slow slow, slow, slow, slow, slow, slow, slow, slow, slow, slow, slow, slow forward as I am If I were to shepherd",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074393.txt,34
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074421.mp3,074,074421.mp3,soon. to,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074421.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074445.mp3,074,074445.mp3,Ha-ha-ha,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074445.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074546.mp3,074,074546.mp3,Music Music music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074546.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074669.mp3,074,074669.mp3,SIT! SIT! SIT!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074669.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074671.mp3,074,074671.mp3,"I'm just a man, a man of fear I'm just a man, a man of fear",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074671.txt,16
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074706.mp3,074,074706.mp3,e,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074706.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074908.mp3,074,074908.mp3,"Then ground up high Love with no Sun, no less put it on the road 5 Smashing Left on that sky Three winds To Hell subtitles世上無論 what you are Sincerity No, oh shit",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074908.txt,33
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074937.mp3,074,074937.mp3,"I was from there And I couldn't Open for us for more Cause you see The light, it was just perfect And the freezer was noisy but perfect And the dirt on my je-",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074937.txt,34
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074945.mp3,074,074945.mp3,"Walking down the streets here, all the signs I've known Where do we go from here? The moon shines bright and night Just lie down and look back What a beautiful time This is what a beautiful night The sense And I won't come home tonight",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074945.txt,46
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074954.mp3,074,074954.mp3,We're in a giant top-walky road on the road Rainbow Hoos Rainbow Hoos,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074954.txt,13
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074955.mp3,074,074955.mp3,"Sounds of the song my theme, running with the rules once again my team so it seems Tell me you better pump your brakes before you go in there and dump me in another mistake If this was 89 you'd be dubbing my tapes when you be dissonable music because you can't I'm relieved But wait my man I'm hitting stake in my claim as the next cat back to take shit on his gang You can either take notes or take names, take votes or take a plane, get money again fame My flow is so sick it's got cancer and AIDS and the only cure I know is the stage of the page I focus my head on mastery",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074955.txt,121
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074959.mp3,074,074959.mp3,music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074959.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/074/074960.mp3,074,074960.mp3,are,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/074_074960.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075194.mp3,075,075194.mp3,"I would hate Tonight I saw your thoughts And made a花 spaceimmers gestellt On one day, in mind",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075194.txt,18
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075211.mp3,075,075211.mp3,"Oh, I can't you understand that the under-five wants a romance I knew that she wants to make me the most stupid thing But why do you want to come up to TV?",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075211.txt,33
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075221.mp3,075,075221.mp3,Exactly.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075221.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075230.mp3,075,075230.mp3,"This delight of Christ, I will scream.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075230.txt,7
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075304.mp3,075,075304.mp3,Beautiful.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075304.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075310.mp3,075,075310.mp3,She thinks she's going to focus it on her knees. So close. And push now. Because you fucking be careful now. You can just do your ass meat.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075310.txt,28
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075314.mp3,075,075314.mp3,The,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075314.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075317.mp3,075,075317.mp3,captions,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075317.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075371.mp3,075,075371.mp3,"In your arms is where I'll be We're already all you and me Psychically, into to thee Stars, we're already all you and me It's like that I can believe Into to thee You might as well get used to this, step to us part Here, healthy and sick, I gotta turn it either way And I know I'm choosing my own fate Even if I was burned at the stake I would've been conned Like a yoghian and loud tears But I'm a wee average louder, I didn't walk to you",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075371.txt,92
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075372.mp3,075,075372.mp3,"Indigenous crops seem anything but heading for an ancestor My in-missage of opportunity resonates This is the sacred time and place Keep your mind and intentions positive In these final days, you'll find the craze But other plan will which you don't get in in a day We must unify, oh we might not well die Stop, thinkin' just felt high We pace along the half of the tribe Real, as we are defined We are in the space of...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075372.txt,80
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075373.mp3,075,075373.mp3,"You wish don't let him be spit Who do you think you are and who did you come with? Turns out I got a hoax while owls on my side The nocturnal trappy rather walk instead of ride For the robinies I feed We marching in the street Awaken and fears I'm last So we could the need complete For the past we're belong We off from one home She go gay among the earth and the planet's prone Could be up for giving you a funeral change How we living in your being? What you'll see? Can't we just see the rule What was possible for what we're streaming? Out of transmission towers that we call brains A reluctic cop more powerful than fame So send out love and say, ooh After your name",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075373.txt,135
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075374.mp3,075,075374.mp3,"The demons were inside, always fed through his greediness, Grady hoped he could destroy them just at the time Now what you gonna do, what happened? He all could cool in his feet Throw him on the lines, come and do it We're all caps of bloom every speech To make room that always could come true Hey, hey, what you mean, Gem? And I mean, hey, you're safe I can't build a antibody, have a same Do you know that I hate you?",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075374.txt,84
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075375.mp3,075,075375.mp3,So we said I gotta got you in my control I've heard the sacred wisdom I am here It was a vision that we'd all break it is written Leave this third dimension present And I heard out time is now Each got a message and know how To evolve to something else But to fly our cosmic self,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075375.txt,59
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075376.mp3,075,075376.mp3,"I'm a spaceship, I'm a ghost nation Telepathic wood and ants leaving all the races So call it your faces To hit with the maintenance How they want our race Everybody take your places Okay fine Bring them anyway Traceful may brains when we press play And this time I'm blind No child left behind No memories with rewind Through this warplacing time I see more of it but it's fine You are in the orchid out her mind Mother earth ain't been feeling fine Oi Just yours till we can start you toy We must only recall a joy No more for me I'm a nice boy No more just the little girls in boy Everyone is equal Come on girl, just like that",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075376.txt,125
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075377.mp3,075,075377.mp3,Hey spreadin' on the weekend It's lame and freaking freaking I teachin' just screaming Now shut your mouth and see that It's not destruction that's your seeking treatment How you wanna be treated? And shout just like a sequin can see Been like me and keep dreaming No speed meant spit Love like a demon Victim When I'm up in the club I wanna feel alone Trying to have fun I got it I got it All of them are so-,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075377.txt,81
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075378.mp3,075,075378.mp3,"It's a check for the one son and daughter Follow in the medicine of the otter The maintaining wisdom, sensibility without sufficient guidance In revealing one's talents, we could all be very balanced We already are psychically Intuitively We are Intuitively Intuitively So we are already Psychically Intuitively Stars We are",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075378.txt,51
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/075/075379.mp3,075,075379.mp3,"Meet whatever you've been dealing with It's your time to get the rope Locks, easy on mine I take a load off It's your time to get the rope Locks, easy on mine Now want somebody tell me why I hit the static What I feel and can't get mental addict I can't find the stairs I'm testing my addict to get lost No tactic to get free of practice And then I lose it Then I choose it Then I'm boozing And then I get stoopid My soul featured roofless My third I'm muted I'm back to spoil and forgive And get loosened But I know there is a reason for everything I know the way",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/075_075379.txt,117
